institution_id,project_id_number
10767,5322988
10767,5423129
10767,45789299
10767,115260899
10767,5150482
10767,194235217
10767,5363133
10767,5303752
10767,5267116
10767,5370971
10767,202886354
10767,200992095
10767,5385329
10767,5291056
20773594,43823249
20773594,5411221
20773594,5411225
12836717,5276400
12836717,5310546
12836717,5370723
380687791,380687629
193425467,5394248
193425467,12652413
75322561,270761288
10401,22237314
10401,5332122
10401,5166604
10401,22239641
10401,5346492
10401,14208545
10401,5346474
10401,165606713
10401,200963125
10401,277913968
10401,324586244
10401,21440441
10401,174223256
10401,29243924
10401,29302839
10401,29282697
10401,200997092
10401,200996112
10401,29244371
10401,321138034
10401,289647464
10401,276018745
10401,316056392
10401,40833535
10401,19759340
10401,73357066
10401,28156636
10401,5162493
10401,5438694
10401,5486146
10401,5438668
10401,220217456
10401,372788207
10401,194654001
17075216,5346887
17075216,189713862
17075216,218412963
17075216,239943912
17075216,277522030
17075216,5456267
17075216,221824655
17075216,259409916
17075216,385584145
17075216,17075804
10572,320127099
10572,245962033
10572,101127393
10572,56091768
20760212,5163302
20690704,5117662
20690704,5117680
20690704,5117668
20690704,5345761
10179,318216570
10179,5110816
10179,292118477
10179,299339077
10179,5279468
10179,5214878
10179,164446531
10179,5231998
10179,214575112
10179,5386409
10179,5362755
10179,5423732
10179,257727195
10179,5446860
10179,5306620
10179,244372499
10179,380995007
10179,5328534
10179,5424679
10179,32049920
10179,63649268
10179,5354879
10179,5441065
10179,165013391
10179,29160710
10179,49906141
10179,5130730
10179,5482883
10179,5483235
10179,5485888
10179,224062756
10179,213602983
10179,84907853
10179,34528275
10179,271825
10179,462190
10179,313717432
10179,164295104
276396217,276124864
276396217,5137216
276396217,273547
43413876,282001949
43413876,277747402
43413876,340403547
43413876,355708846
43413876,323965454
43413876,285723639
43413876,395699456
43413876,261383717
43413876,323375807
43413876,357934307
43413876,283167820
43413876,278607740
43413876,320032210
43413876,228518710
43413876,280594475
43413876,389345561
43413876,276790461
43413876,317895346
43413876,340714732
43413876,317948706
43413876,285679775
43413876,269539669
43413876,271280750
43413876,323299120
43413876,259236611
43413876,286077633
43413876,214421492
43413876,317958025
43413876,323516160
43413876,394626344
43413876,323459972
43413876,318089487
43413876,321886779
43413876,341162785
43413876,278967060
43413876,262600535
43413876,392198021
43413876,384887304
43413876,286900577
43413876,258414889
43413876,252240691
43413876,265446483
43413876,319296491
43413876,350732162
43413876,320059499
43413876,323377784
43413876,270343329
43413876,313526887
43413876,277686684
43413876,326946590
43413876,324314813
43413876,255496931
43413876,323223507
43413876,354195343
43413876,327790375
43413876,321813351
43413876,323016498
43413876,393703356
43413876,272314643
43413876,290612604
43413876,282416069
43413876,277153257
43413876,257644768
43413876,386168200
43413876,323616063
43413876,323580261
43413876,230327680
43413876,222202231
43413876,229974593
43413876,55518664
43413876,5225754
43413876,191617117
43413876,5230406
43413876,196369935
43413876,191445342
43413876,223985919
43413876,239855791
43413876,193055682
43413876,240803906
43413876,193752662
43413876,198788666
43413876,192043881
43413876,184487698
43413876,236619640
43413876,235437627
43413876,173793293
43413876,230824795
43413876,227381001
43413876,281242003
43413876,311095914
43413876,241226483
43413876,271795180
43413876,230723766
43413876,241216797
43413876,320362218
43413876,230946257
43413876,314605646
43413876,359982322
43413876,255801726
43413876,320304123
43413876,339974235
43413876,198550269
43413876,230954187
43413876,66106608
43413876,241239807
43413876,226350623
43413876,27686433
43413876,397595256
43413876,250983752
43413876,319340320
43413876,40095828
43413876,107847609
43413876,163658437
43413876,165956021
43413876,213948042
43413876,218499286
43413876,238487308
43413876,240413749
43413876,261675780
43413876,277531170
43413876,289113135
43413876,259022948
43413876,290571337
43413876,245708129
43413876,319340680
43413876,199894905
43413876,289477773
43413876,272354493
43413876,189950661
43413876,252237368
43413876,323102928
43413876,240725362
43413876,163207639
43413876,317337170
43413876,276396330
43413876,233892944
43413876,141272880
43413876,172117761
43413876,175386010
43413876,172133814
43413876,229020121
43413876,274947488
43413876,324918337
13729,262843248
42799358,42779644
290163404,26580272
391969484,209195569
391969484,276880906
980462,5296626
980462,5370242
980462,38457789
980462,5359976
980462,203813843
282324834,27463502
262690,273083
20753788,5196768
970809,99592020
970809,34281576
970809,190320579
970809,233419646
970809,173811374
970809,194453117
187823167,240639987
20760616,5285740
10651,5160316
10651,186983943
10651,5124362
10651,5124406
10651,5482803
10651,5124400
20703790,5453376
164170517,12961330
164170517,51196673
164170517,51196856
164170517,299251995
68830487,68830363
20707946,272231
10756,5384958
10125,5448468
10125,5293142
10125,16236257
10125,246334775
10125,31210041
10125,171817993
10125,276742439
10125,166247065
10125,324528045
10125,100042026
10125,192794977
10125,193661079
10125,387680803
10125,171818419
10125,166239078
10125,141316712
10125,52834613
10125,52834861
10125,252411277
10125,275311156
10125,198529639
10125,66516074
10125,166449596
10125,145409265
10125,398508059
10125,248532769
10125,174488988
10125,225116871
10125,310511447
10125,49844973
10125,255001132
10125,254990945
10125,321603732
10125,178976392
10125,350746631
10125,256934375
10125,142357560
10125,50643038
10125,177580551
10125,268250721
10125,247412962
10125,172537170
10125,128716585
10125,156838944
10125,356501067
10125,49886174
10125,166568912
10125,189903437
10125,189904857
10125,389893580
10125,189908063
10125,389893925
10125,164152036
10125,109199296
10125,383226896
10125,58201437
10125,53633990
10125,329529830
10125,263666176
10125,317174517
10125,209587862
10125,100308786
10125,85235105
10125,310277925
10125,106026931
10125,251253742
10125,389893312
10125,52814825
10125,52814781
10125,197635625
10125,324360457
10125,164172442
10125,198187031
10125,55600378
10125,76449541
10125,389894058
10125,160797656
10125,280328413
10125,189680399
10125,76510550
10125,145388729
10125,220340103
10125,189547853
10125,189565089
10125,159807699
10125,209729691
10125,265544250
10125,81405271
10125,290359796
10125,394995828
10125,208599253
10125,84703079
10125,329525757
10125,289227243
10125,286313734
10125,256947973
10125,298760253
10125,266873126
10125,290598096
10125,222653090
10125,314217651
10125,55478271
10125,290739791
10125,298564615
10125,290426116
10125,27112786
10125,33237764
10125,68647618
10125,111166240
10125,118803580
10125,165054336
10125,170483403
10125,201269156
10125,201302640
10125,210592381
10125,238187445
10125,255156212
10125,278529602
10125,283604770
10125,329551904
10125,64571042
10125,64570444
10125,195973888
10125,64570768
10125,195927218
10125,195860345
10125,214118172
10125,195972931
10125,193664513
10125,5475209
10125,5478319
10125,5478863
10125,5479193
10125,5479254
10125,5479527
10125,5479686
10125,5481710
10125,5481992
10125,5481479
10125,5483261
10125,5483103
10125,5483209
10125,5483795
10125,5481326
10125,5483766
10125,5484320
10125,5484447
10125,5484626
10125,5484863
10125,5484884
10125,5484845
10125,5482556
10125,5485864
10125,13759457
10125,244805916
10125,5484741
10125,5485923
10125,5486053
10125,5486063
10125,16707101
10125,26293245
10125,107745057
10125,146371743
10125,195170736
10125,196253076
10125,213602983
10125,213904703
10125,239283807
10125,257899354
10125,269423233
10125,272983813
10125,221770564
10125,56645169
10125,56665539
10125,240470595
10125,170294480
10125,168456676
10125,5485733
10125,5486276
10125,13573508
10125,13634853
10125,20005246
10125,34712712
10125,277991500
10125,299102935
10125,271451
10125,271709
10125,272465
10125,272871
10125,376397
10125,450043
10125,19945400
10125,47140942
10125,48329094
10125,24184165
10125,188264188
10125,245845833
10125,88512095
10125,24040814
10125,24286268
10125,24799710
10125,24819222
10125,194407705
10125,25268764
270488035,270468554
12937,5277762
12937,24122362
12937,49701054
36431902,283974326
20759828,5198411
25105602,47632587
25105602,328898478
156997097,156996896
21092356,387726247
198566646,75138926
14371882,5399589
14371882,185413613
14371882,5266350
14371882,105000367
14371882,224201233
54698293,5369094
25803176,50807645
30636405,262960748
279141930,280590513
27102,5129698
27102,5203814
27102,233423448
27102,287292204
27102,189239670
27102,94574561
27102,278035966
27102,213700376
27102,28586557
27102,211203097
27102,187005812
27102,189571761
27102,229241684
27102,394410994
27102,56276384
27102,315084924
27102,320897507
281678659,281591351
279538812,183049896
10508,392070342
10508,299331841
10508,263266015
10508,269423143
10508,390239836
10508,256008187
10508,200131745
10508,282462670
10508,229103282
10508,29181571
10508,127446845
10508,193603464
10508,89003435
10508,233252030
10508,162064989
10508,5305590
10508,167377349
10508,5442662
10508,5432203
10508,5189994
10508,5422762
10508,5081744
10508,233471155
10508,5222698
10508,5091394
10508,5347100
10508,5421689
10508,5185435
10508,44192136
10508,5370592
10508,152129953
10508,5302742
10508,5260698
10508,208517069
10508,42635889
10508,203068272
10508,12714750
10508,230414508
10508,265596126
10508,205782889
10508,5206682
10508,5283573
10508,100165576
10508,5427111
10508,214349023
10508,204380117
10508,167525002
10508,97134569
10508,30738296
10508,178262358
10508,5090046
10508,281247854
10508,281272325
10508,281241953
10508,281310165
10508,281310260
10508,281309735
10508,5109792
10508,5107787
10508,79111419
10508,5107954
10508,5109670
10508,5388025
10508,5373110
10508,5372022
10508,5109696
10508,5372774
10508,5361285
10508,5471573
10508,5427113
10508,5372076
10508,5267354
10508,5267998
10508,263667282
10508,182087777
10508,5382381
10508,5337428
10508,5345861
10508,5345889
10508,5345905
10508,12876997
10508,5278410
10508,5114178
10508,5337384
10508,5347637
10508,5345849
10508,5476519
10508,5482481
10508,5114116
10508,5180214
10508,207942773
10508,5337350
10508,5114104
10508,5337178
10508,5114098
10508,328545488
10508,397753952
10508,5434736
10508,88962424
10508,5434747
10508,5486099
10508,273459
10508,373419
276736075,349906019
20760996,355710483
20760996,219922243
12631747,252760446
12631747,265432351
12631747,12447501
13226210,5411597
10327,5233282
25509,5163093
49742429,5416052
49742429,265912223
49742429,234325160
49742429,235014830
49742429,112926862
49742429,323407891
14552,323566027
14552,42595125
14552,5305068
14552,5317748
14552,16748334
14552,5412336
14552,241316580
14552,5342432
14552,5402201
14552,210655577
14552,226608202
14552,336983162
14552,5358931
14552,327043846
10609,81979265
10609,167439738
10609,253160297
10609,197104383
404445812,5307846
10045,139943784
10045,210487104
10045,5480911
10045,18508968
10045,15232683
10045,326731373
10045,5486010
10045,232955966
10045,310365261
10045,273373
10045,24101130
253400673,253400392
320944400,392343239
320944400,250899248
20769912,87777596
388092873,5182225
388092873,5376955
388092873,214214857
388092873,273369
388092873,273551
20755690,5223726
41529577,396561339
41529577,263742823
20766342,5357215
9722219,234112847
50172109,219522370
10391,5374323
320251108,320249985
234182889,183111571
389178974,389172188
216078067,5258890
216078067,5375845
216078067,269443
20711532,5358562
415752,282669151
415752,374897
415752,20025736
324934097,324934383
31722765,5443991
284293986,345810429
284293986,259668396
284293986,5442303
284293986,24920288
284293986,188649816
284293986,46138072
284293986,210732707
284293986,207157644
284293986,5406443
284293986,143996498
284293986,47448103
284293986,143996318
284293986,68789467
284293986,202964542
284293986,68810480
284293986,42307641
284293986,341877907
36432888,278621969
36432888,273892103
36432888,298786643
36432888,263659068
36432888,5452165
36432888,5452100
36432888,5446021
36432888,73725602
36432888,5397301
36432888,223525886
36432888,76817956
36432888,5298088
36432888,5133920
36432888,5384381
36432888,238054700
36432888,5342828
36432888,5359334
36432888,170375870
36432888,171596872
175521962,384230557
175521962,387641749
175521962,383431924
20735302,5439883
13011,119665853
13011,5230694
13011,5433491
13011,5327450
13011,5401196
30082797,30082613
242642157,242466942
35962634,152455129
35962634,214322699
259349137,5322664
259349137,5116874
259349137,5217288
259349137,5262804
259349137,5217428
259349137,5280396
259349137,12961096
259349137,5291462
259349137,5291474
10789,57853453
10789,228989852
321709697,280670045
21092076,259607349
289390330,215264417
10173,245407595
10173,5272482
10173,316295376
10173,179552437
10173,48616082
10173,238925703
10173,44591041
10173,5222566
10173,5430490
10173,72209579
10173,5347368
10173,5347302
10173,26519039
10173,5362562
10173,201319509
10173,5420543
10173,42985384
10173,5379083
10173,5379088
10173,5379096
10173,201270539
10173,229564735
10173,286895797
10173,24184485
10173,38908493
10173,39932880
970784,53797138
970784,52261263
970784,163206376
970784,190269558
970784,36393019
970784,64693472
970784,112761981
970784,91174187
970784,40281009
970784,288361862
970784,159790583
20778864,5184840
20778864,5437925
105307430,272356274
105307430,272354493
56133408,233964342
413641806,5273768
87508482,87303969
20708510,84211223
27090,258463978
290481983,51175491
290481983,172823229
290481983,193753461
10412,325500101
53367685,5434865
53367685,391652390
10719,189384667
10719,5251758
10719,13472166
10719,5356575
10719,5368279
10719,15949427
10719,5242620
10719,5243090
10719,5275000
10719,5243066
10719,5384073
29391,5183542
29391,32051445
29391,5228962
29391,20950552
29391,14638429
29391,21911224
29391,5135250
29391,263582437
29391,387793556
