project_id_number,institution_id,relation_type
58754534,10337,APPLYING
58754715,10337,APPLYING
58754847,10337,APPLYING
58774868,10337,APPLYING
58774940,10337,APPLYING
58775117,10337,APPLYING
58775256,10337,APPLYING
58775315,10337,APPLYING
58775374,10337,APPLYING
58775403,10053,APPLYING
58795013,10337,APPLYING
58795088,10337,APPLYING
58795133,10337,APPLYING
58795331,10053,APPLYING
58795336,970760,APPLYING
58815973,10053,APPLYING
58876928,13343,APPLYING
58877046,13359,APPLYING
58877662,20706740,APPLYING
58898219,10156,APPLYING
58917908,14001,APPLYING
58939380,14207,APPLYING
59001653,13730,APPLYING
59020591,10247,APPLYING
59041166,14467,APPLYING
59061456,10121,APPLYING
59082131,12909,APPLYING
59082399,10466,APPLYING
59123190,970760,APPLYING
59164082,13221,APPLYING
59185127,10053,APPLYING
59204936,10053,APPLYING
59205078,10053,APPLYING
59225227,10053,APPLYING
59225277,10053,APPLYING
59225342,10053,APPLYING
59225482,10053,APPLYING
59225608,10053,APPLYING
59225692,10053,APPLYING
59266406,10053,APPLYING
59266531,10053,APPLYING
59266610,10053,APPLYING
59266677,10053,APPLYING
59266756,10053,APPLYING
59266884,10053,APPLYING
59266957,10053,APPLYING
59266989,10053,APPLYING
59286709,10276,APPLYING
59287112,10321,APPLYING
59307082,339688259,PARTICIPATING
59307082,387337600,PARTICIPATING
59307082,165717626,PARTICIPATING
59307082,29978,PARTICIPATING
59307082,10351,APPLYING
59328500,970760,APPLYING
59347968,10337,APPLYING
59348362,10059,APPLYING
59348980,10202,APPLYING
59368893,10097,PARTICIPATING
59368893,10224,PARTICIPATING
59368893,80283824,PARTICIPATING
59369147,14274,APPLYING
59389380,13293,APPLYING
59410337,10053,APPLYING
59451257,32172169,APPLYING
59451349,13845,APPLYING
59471032,10325,APPLYING
59471432,13878,APPLYING
59492023,10282,APPLYING
59492180,10229,APPLYING
59511887,12944,APPLYING
59614492,59082270,APPLYING
59614527,10266,APPLYING
59635352,12944,APPLYING
59655738,10359,APPLYING
59758353,28835,APPLYING
59778944,10249,APPLYING
59819460,13050,APPLYING
59860330,10230,APPLYING
59983478,10357,APPLYING
59983802,13693,APPLYING
60085727,972220,APPLYING
60167332,10323,APPLYING
60249392,13936,APPLYING
60269977,10276,APPLYING
60310895,12908,APPLYING
60331298,970768,APPLYING
60331683,970760,APPLYING
60372459,14029,APPLYING
60392559,10282,APPLYING
60392604,10359,APPLYING
60413241,10192,APPLYING
60453945,13652,APPLYING
60454092,14058,APPLYING
60454499,970843,APPLYING
60474789,10574,APPLYING
60475247,27446,APPLYING
60475353,14553,APPLYING
60536745,10280,APPLYING
60556696,14553,APPLYING
60557207,10233,APPLYING
60576806,10244,APPLYING
60618142,10057,APPLYING
60720413,970756,APPLYING
60741374,13293,APPLYING
60762087,12908,APPLYING
60781652,10192,APPLYING
60781780,29245,APPLYING
60803019,10284,APPLYING
60905113,10202,APPLYING
60925167,10353,APPLYING
60946013,10355,APPLYING
60966193,29918,APPLYING
61150317,10282,APPLYING
61274055,10115,APPLYING
61294385,10121,APPLYING
61294460,10121,APPLYING
61314574,10121,APPLYING
61314806,10121,APPLYING
61314885,10121,APPLYING
61334712,10121,APPLYING
61375930,981047,PARTICIPATING
61375930,10115,APPLYING
61458305,10059,APPLYING
61539341,10236,APPLYING
61539830,10108,APPLYING
61580584,10363,APPLYING
61683686,10357,APPLYING
61703563,10357,APPLYING
61744731,10357,APPLYING
61785254,10357,APPLYING
61785647,10357,APPLYING
61786089,10357,APPLYING
61806096,10357,APPLYING
61806359,10117,APPLYING
61826121,10357,APPLYING
61826278,10357,APPLYING
61826415,10357,APPLYING
61826551,10357,APPLYING
61846914,972512,APPLYING
61867463,10206,APPLYING
61887804,10108,APPLYING
61888210,10284,APPLYING
61908022,10108,APPLYING
61908065,10108,APPLYING
61928882,10411,APPLYING
61949014,10357,APPLYING
61949195,10284,APPLYING
62031117,13533,APPLYING
62072733,20721700,APPLYING
62072823,13481,APPLYING
62113197,10357,APPLYING
62133260,10053,APPLYING
62133475,10357,APPLYING
62133598,10357,APPLYING
62134033,10357,APPLYING
62174684,10055,APPLYING
62175100,10055,APPLYING
62215522,62215476,APPLYING
62235679,10055,APPLYING
62236530,10055,APPLYING
62256239,10055,APPLYING
62276696,10055,APPLYING
62276827,10055,APPLYING
62277480,10055,APPLYING
62297215,19501,APPLYING
62297399,10115,APPLYING
62297583,18429419,APPLYING
62297792,10266,APPLYING
62358953,10055,APPLYING
62379072,10055,APPLYING
62379738,10055,APPLYING
62399716,10055,APPLYING
62400088,10055,APPLYING
62420624,10055,APPLYING
62461358,10055,APPLYING
62461461,10202,APPLYING
62461741,10055,APPLYING
62461911,10055,APPLYING
62543350,29245,APPLYING
62625132,10167,APPLYING
62625535,10167,APPLYING
62665990,10167,APPLYING
62666065,10113,APPLYING
62666314,10167,APPLYING
62666449,10167,APPLYING
62686487,10167,APPLYING
62686544,10167,APPLYING
62687089,10167,APPLYING
62707266,10167,APPLYING
62707480,10167,APPLYING
62727289,10233,APPLYING
62727379,10167,APPLYING
62728062,10167,APPLYING
62809098,10113,APPLYING
62809487,10113,APPLYING
62870705,10167,APPLYING
62871287,10167,APPLYING
62871367,970768,APPLYING
62891405,10167,APPLYING
62891652,10167,APPLYING
62932499,10167,APPLYING
62932752,10167,APPLYING
62973901,10121,APPLYING
62993412,10357,APPLYING
62994198,10236,APPLYING
63034975,10426,APPLYING
63075364,10192,APPLYING
63137256,10047,APPLYING
63137412,10047,APPLYING
63157448,10047,APPLYING
63157568,10357,APPLYING
63157919,10047,APPLYING
63240064,10182,APPLYING
63280719,10337,APPLYING
63301031,10240,APPLYING
63321454,40506001,PARTICIPATING
63341696,10108,APPLYING
63341852,10108,APPLYING
63342378,10108,APPLYING
63362662,13139,APPLYING
63363066,10108,APPLYING
63382588,10108,APPLYING
63382643,10108,APPLYING
63382699,10108,APPLYING
63403669,10055,APPLYING
63403753,10108,APPLYING
63403952,972502,APPLYING
63423544,10247,APPLYING
63424380,10426,APPLYING
63443982,10426,APPLYING
63444137,10337,APPLYING
63444189,10426,APPLYING
63444890,10426,APPLYING
63444981,10426,APPLYING
63464556,10426,APPLYING
63464675,10426,APPLYING
63464810,10426,APPLYING
63464923,10426,APPLYING
63465031,10426,APPLYING
63465145,10426,APPLYING
63465200,10426,APPLYING
63465272,10426,APPLYING
63485089,10426,APPLYING
63485288,10125,APPLYING
63505996,10125,APPLYING
63506235,10125,APPLYING
63525931,10125,APPLYING
63551012,10426,APPLYING
63551402,10426,APPLYING
63567236,10426,APPLYING
63567384,10426,APPLYING
63567477,10426,APPLYING
63567637,10426,APPLYING
63587610,10426,APPLYING
63587779,10426,APPLYING
63587874,20761692,APPLYING
63629180,10165,APPLYING
63629186,10125,APPLYING
63629221,10165,APPLYING
63629263,10165,APPLYING
63629293,10353,APPLYING
63629304,10165,APPLYING
63648788,10059,APPLYING
63648806,10165,APPLYING
63648833,10165,APPLYING
63648854,10165,APPLYING
63648932,10165,APPLYING
63648965,10165,APPLYING
63649008,10165,APPLYING
63649040,10165,APPLYING
63649081,10165,APPLYING
63649110,10165,APPLYING
63649130,10165,APPLYING
63649158,10125,APPLYING
63649162,10165,APPLYING
63649188,10165,APPLYING
63649235,10165,APPLYING
63649268,10165,APPLYING
63649309,10165,APPLYING
63649341,10165,APPLYING
63649555,10165,APPLYING
63649715,10125,APPLYING
63669282,10125,APPLYING
63669597,10125,APPLYING
63669726,10349,APPLYING
63669783,10426,APPLYING
63669853,10426,APPLYING
63669946,10426,APPLYING
63670005,10426,APPLYING
63690064,10125,APPLYING
63690125,10125,APPLYING
63690641,10426,APPLYING
63710595,10426,APPLYING
63710903,10426,APPLYING
63711036,10426,APPLYING
63711139,10125,APPLYING
63730770,10125,APPLYING
63730856,10125,APPLYING
63731164,10125,APPLYING
63731354,10426,APPLYING
63731405,10426,APPLYING
63731457,10426,APPLYING
63731590,10426,APPLYING
63731636,10426,APPLYING
63771749,10359,APPLYING
63772011,10353,APPLYING
63772082,10359,APPLYING
63772215,10353,APPLYING
63772349,10353,APPLYING
63792379,10051,APPLYING
63813068,10335,APPLYING
63833138,10242,APPLYING
63833400,10359,APPLYING
63833663,10359,APPLYING
63833681,32623150,APPLYING
63833747,10359,APPLYING
63833934,10359,APPLYING
63853699,10359,APPLYING
63874605,10359,APPLYING
63875055,10359,APPLYING
63894603,10359,APPLYING
63894701,10242,APPLYING
63894714,10359,APPLYING
63894860,10247,APPLYING
63894975,10359,APPLYING
63895086,10359,APPLYING
63895285,10359,APPLYING
63915424,10359,APPLYING
63915869,10359,APPLYING
63915933,10359,APPLYING
63915960,10236,APPLYING
63935594,10359,APPLYING
63935694,10359,APPLYING
63956110,10182,APPLYING
63956769,10353,APPLYING
64038513,10115,APPLYING
64038597,10115,APPLYING
64099771,10282,APPLYING
64100675,10282,APPLYING
64100771,10282,APPLYING
64119862,10282,APPLYING
64119968,10282,APPLYING
64120125,10282,APPLYING
64120435,10282,APPLYING
64202573,972220,APPLYING
64223173,10247,APPLYING
64243266,972220,APPLYING
64243521,10125,APPLYING
64284581,22968,APPLYING
64345311,10240,APPLYING
64447639,10055,APPLYING
64468893,10325,APPLYING
64530186,10363,APPLYING
64570444,10125,APPLYING
64570768,10125,APPLYING
64570879,10382,APPLYING
64571042,10125,APPLYING
64591385,970760,APPLYING
64612139,10272,APPLYING
64632707,215865748,PARTICIPATING
64632800,12944,APPLYING
64652359,970760,APPLYING
64673728,13693,APPLYING
64693472,970784,APPLYING
64693619,10357,APPLYING
64713972,28835,APPLYING
64734927,13824,APPLYING
64796220,970760,APPLYING
64918752,10355,APPLYING
64919310,10355,APPLYING
64960046,10361,APPLYING
64980942,970760,APPLYING
65001452,970760,APPLYING
65041542,10115,APPLYING
65041711,203200976,PARTICIPATING
65102921,10165,APPLYING
65124308,10108,APPLYING
65143814,10550,PARTICIPATING
65143814,10167,APPLYING
65144120,10061,APPLYING
65144277,10061,APPLYING
65144351,10061,APPLYING
65185651,970760,APPLYING
65267703,972220,APPLYING
65287763,10230,APPLYING
65307684,65288123,APPLYING
65369579,10319,PARTICIPATING
65369579,10266,APPLYING
65389717,10121,APPLYING
65390194,10059,APPLYING
65410225,10325,APPLYING
65410627,10165,APPLYING
65512535,10165,APPLYING
65532948,13693,APPLYING
65533416,10165,APPLYING
65533710,10165,APPLYING
65615221,10282,APPLYING
65840563,10284,APPLYING
65840971,34241046,APPLYING
65841050,65841006,APPLYING
65860696,65860688,APPLYING
65860784,970791,APPLYING
65922750,10115,APPLYING
65922933,972220,APPLYING
66004026,10182,APPLYING
66024507,10047,APPLYING
66024830,10047,APPLYING
66045076,10047,APPLYING
66065419,10047,APPLYING
66065485,10047,APPLYING
66086718,10047,APPLYING
66086727,10363,APPLYING
66086857,10047,APPLYING
66126933,10047,APPLYING
66127819,10047,APPLYING
66147467,10047,APPLYING
66250187,10115,APPLYING
66250735,10284,APPLYING
66393546,10182,APPLYING
66393880,10182,APPLYING
66454750,10108,APPLYING
66516074,10125,APPLYING
66516516,10323,APPLYING
66618758,10192,APPLYING
66680440,10130,APPLYING
66700778,10240,APPLYING
66782664,10113,APPLYING
66823308,10061,APPLYING
66884780,970793,APPLYING
66905772,10115,APPLYING
67172013,10325,APPLYING
67191962,10057,APPLYING
67233693,10182,APPLYING
67253673,10355,APPLYING
67274226,10355,APPLYING
67274375,10182,APPLYING
67274533,10427,APPLYING
67294225,10165,APPLYING
67458348,10353,APPLYING
67458539,10284,APPLYING
67478755,10353,APPLYING
67499901,10353,APPLYING
67806639,10108,APPLYING
67806983,10108,APPLYING
67826807,10108,APPLYING
67868419,10108,APPLYING
67909521,10108,APPLYING
67909575,10108,APPLYING
68117057,13221,APPLYING
68154900,10240,APPLYING
68155001,10192,APPLYING
68215928,10284,APPLYING
68216305,10053,APPLYING
68236468,10057,APPLYING
68236482,10057,APPLYING
68236501,10057,APPLYING
68236549,10057,APPLYING
68236791,10671,PARTICIPATING
68236791,10274,APPLYING
68237143,10115,APPLYING
68257196,13936,APPLYING
68318392,10210,APPLYING
68318900,10108,APPLYING
68319104,10108,APPLYING
68319199,10108,APPLYING
68506586,10247,APPLYING
68544309,10293,APPLYING
68647618,10150,PARTICIPATING
68647618,10125,APPLYING
68707621,68707703,PARTICIPATING
68728789,10117,APPLYING
68790081,10351,APPLYING
68809798,10210,APPLYING
68810117,10210,APPLYING
68810239,10210,APPLYING
68830226,10323,APPLYING
68871271,10192,APPLYING
68994865,970760,APPLYING
69014896,10210,APPLYING
69015121,10236,APPLYING
69035271,10113,APPLYING
69035830,10113,APPLYING
69055497,10113,APPLYING
69055912,10113,APPLYING
69055993,10113,APPLYING
69056104,10113,APPLYING
69056266,10113,APPLYING
69077879,10113,APPLYING
69077979,10113,APPLYING
69096586,10113,APPLYING
69097249,10113,APPLYING
69117290,10113,APPLYING
69137702,10113,APPLYING
69138138,10113,APPLYING
69138254,10113,APPLYING
69138351,10113,APPLYING
69158331,10113,APPLYING
69342442,25439,APPLYING
69465381,10192,APPLYING
69895939,10242,APPLYING
69915777,10238,APPLYING
69998040,20743732,APPLYING
70080198,13293,APPLYING
70141261,10353,APPLYING
70186361,10293,APPLYING
70245461,70264723,PARTICIPATING
70305469,970779,APPLYING
70367156,10192,APPLYING
70427742,10121,APPLYING
70530055,10047,APPLYING
70612263,10230,APPLYING
70653611,10206,APPLYING
71083312,10055,APPLYING
71083728,10055,APPLYING
71144657,10057,APPLYING
71370471,10353,APPLYING
71431247,10115,APPLYING
71636286,229706035,PARTICIPATING
71636286,140658206,PARTICIPATING
71636286,20715906,PARTICIPATING
71636286,229705986,PARTICIPATING
71636286,229705801,PARTICIPATING
71677008,10047,APPLYING
71677031,10293,APPLYING
71677780,10206,APPLYING
71698076,13693,APPLYING
71758984,13481,APPLYING
71779520,972220,APPLYING
71820951,10278,APPLYING
71820996,10240,APPLYING
71861728,972220,APPLYING
71984757,10204,APPLYING
71985013,10108,APPLYING
72004695,10278,APPLYING
72004920,10278,APPLYING
72025713,10278,APPLYING
72107584,10278,APPLYING
72210308,10061,APPLYING
72210429,10280,APPLYING
72231167,10238,APPLYING
72293109,10325,APPLYING
72293211,10447,APPLYING
72394023,972637,APPLYING
72662563,13693,APPLYING
72681165,10240,APPLYING
72701206,10353,APPLYING
73030914,10182,APPLYING
73052428,970760,APPLYING
73110840,10372,APPLYING
73111050,10236,APPLYING
73111208,10301,PARTICIPATING
73111208,108072023,PARTICIPATING
73111208,10312,PARTICIPATING
73111208,10282,APPLYING
73316327,13051,APPLYING
73377112,26830,APPLYING
73540635,10427,APPLYING
73667858,10337,APPLYING
73888976,10353,APPLYING
73889105,10353,APPLYING
73909404,10353,APPLYING
73909524,10353,APPLYING
74012989,10614,APPLYING
74073765,10072,APPLYING
74134972,22123,APPLYING
74136497,10236,APPLYING
74155713,10382,APPLYING
74339799,10117,APPLYING
74462394,10238,APPLYING
74484505,10210,APPLYING
74503353,10206,APPLYING
74646592,10351,APPLYING
74790831,10236,APPLYING
74872623,10247,APPLYING
74912996,10447,APPLYING
74913225,13359,APPLYING
74913742,10353,APPLYING
74934189,10230,APPLYING
74975158,10353,APPLYING
74995451,10057,APPLYING
75015413,10108,APPLYING
75056372,10351,APPLYING
75138926,198566646,PARTICIPATING
75138926,178030852,PARTICIPATING
75282339,10053,APPLYING
75387642,10323,APPLYING
75630492,10312,PARTICIPATING
75630492,10282,APPLYING
75650358,10051,APPLYING
75732087,10192,APPLYING
75732319,10222,PARTICIPATING
75732319,10206,APPLYING
75773505,10108,APPLYING
75835264,10182,APPLYING
75875795,13878,APPLYING
75896075,12944,APPLYING
75978172,10053,APPLYING
75978351,10240,APPLYING
76019344,10276,APPLYING
76041804,10276,APPLYING
76041910,10121,APPLYING
76042017,10121,APPLYING
76203872,10293,APPLYING
76408391,10204,APPLYING
76449541,10125,APPLYING
76490532,10121,APPLYING
76510531,10047,APPLYING
76510550,10125,APPLYING
76531583,10055,APPLYING
76531651,10055,APPLYING
76551180,10055,APPLYING
76572259,10359,APPLYING
76592128,10121,APPLYING
76592327,10355,APPLYING
76612950,10359,APPLYING
76633581,10121,APPLYING
76653718,10349,APPLYING
76674147,10055,APPLYING
76757607,10055,APPLYING
76817620,10053,APPLYING
76817809,10349,APPLYING
76818294,10349,APPLYING
76837988,10355,APPLYING
76838129,970760,APPLYING
76858466,10349,APPLYING
76879317,10055,APPLYING
76920165,10349,APPLYING
76920730,10349,APPLYING
76920924,10349,APPLYING
76921082,10349,APPLYING
76921340,10349,APPLYING
76921382,10349,APPLYING
76921529,10349,APPLYING
76940662,10345,APPLYING
76981765,10240,APPLYING
77063282,10427,APPLYING
77309832,10276,APPLYING
77371059,10349,APPLYING
77371205,10349,APPLYING
77371294,10349,APPLYING
77371360,10349,APPLYING
77390940,10349,APPLYING
77391814,10349,APPLYING
77411913,10349,APPLYING
77411993,10349,APPLYING
77412189,10349,APPLYING
77431903,10238,APPLYING
77493254,10284,APPLYING
77493680,10359,APPLYING
77494139,10284,APPLYING
77494249,10284,APPLYING
77513854,10284,APPLYING
77514270,10284,APPLYING
77514571,10284,APPLYING
77637279,10204,APPLYING
77657540,10238,APPLYING
77677619,10115,APPLYING
77677692,10115,APPLYING
77677734,10115,APPLYING
77677761,10115,APPLYING
77760487,29923,PARTICIPATING
77760487,10272,APPLYING
77801078,10426,APPLYING
77943891,10272,APPLYING
78006024,10115,APPLYING
78006083,10115,APPLYING
78006187,10115,APPLYING
78025772,10115,APPLYING
78026088,10115,APPLYING
78026152,10115,APPLYING
78026269,10359,APPLYING
78026278,10272,APPLYING
78026427,10115,APPLYING
78026542,10272,APPLYING
78026750,10272,APPLYING
78046362,10272,APPLYING
78046547,10272,APPLYING
78066809,10272,APPLYING
78087543,10272,APPLYING
78087657,10272,APPLYING
78087766,10272,APPLYING
78087939,10272,APPLYING
78131007,10272,APPLYING
78148652,10272,APPLYING
78148948,10272,APPLYING
78189773,78189944,PARTICIPATING
78189773,78189910,PARTICIPATING
78189773,78189969,PARTICIPATING
78189991,78189944,PARTICIPATING
78189991,78189910,PARTICIPATING
78189991,78189969,PARTICIPATING
78190011,78189944,PARTICIPATING
78190011,78189910,PARTICIPATING
78190011,78189969,PARTICIPATING
78190053,78189944,PARTICIPATING
78190053,78189910,PARTICIPATING
78190053,78189969,PARTICIPATING
78251314,10115,APPLYING
78272269,10293,APPLYING
78374632,10363,APPLYING
78436447,10047,APPLYING
78437013,10293,APPLYING
78437022,14553,APPLYING
78476509,10293,APPLYING
78476701,10293,APPLYING
78498327,970760,APPLYING
78538098,10363,APPLYING
78907919,10276,APPLYING
78909359,10276,APPLYING
79008924,10276,APPLYING
79070657,10210,APPLYING
79131652,10276,APPLYING
79132040,10276,APPLYING
79234922,10293,APPLYING
79234952,10047,APPLYING
79254537,10240,APPLYING
79254639,10240,APPLYING
79255009,10293,APPLYING
79275964,10240,APPLYING
79337109,10293,APPLYING
79337118,10365,APPLYING
79380071,10284,APPLYING
79418922,10115,APPLYING
79419221,10365,APPLYING
79419853,10115,APPLYING
79480683,10272,APPLYING
79562617,10284,APPLYING
79562736,10182,APPLYING
79664321,10361,APPLYING
79664687,10361,APPLYING
79664723,10361,APPLYING
79747501,10115,APPLYING
79787040,10165,APPLYING
79787503,13730,APPLYING
79787509,10108,APPLYING
79849239,10057,APPLYING
79930927,10349,APPLYING
79951223,10349,APPLYING
79971447,10365,APPLYING
79971943,10319,PARTICIPATING
79971943,10172,PARTICIPATING
79971943,10117,APPLYING
79972047,10365,APPLYING
79991837,10365,APPLYING
80033610,10349,APPLYING
80053274,10272,APPLYING
80053922,10284,APPLYING
80094441,10280,APPLYING
80094690,10280,APPLYING
80094891,10280,APPLYING
80094980,10293,APPLYING
80117685,27353,APPLYING
80176317,10349,APPLYING
80217647,10280,APPLYING
80237977,10280,APPLYING
80260303,10349,APPLYING
80283737,10293,APPLYING
80283858,10355,APPLYING
80319647,10351,APPLYING
80320488,10351,APPLYING
80340872,10351,APPLYING
80382547,10293,APPLYING
80382713,10293,APPLYING
80401731,10182,APPLYING
80422643,10115,APPLYING
80463487,10192,APPLYING
80483488,10192,APPLYING
80504638,970758,APPLYING
80545230,10357,APPLYING
80565712,10349,APPLYING
80606401,10349,APPLYING
80627120,10351,APPLYING
80627238,10121,APPLYING
80708779,10351,APPLYING
80709367,13936,APPLYING
80729533,10192,APPLYING
80749790,10351,APPLYING
80749833,10206,APPLYING
80749960,10206,APPLYING
80750187,10431,PARTICIPATING
80750187,10637,PARTICIPATING
80750187,10192,APPLYING
