project_id,country
5269916,Frankreich
5269980,USA
5270212,Frankreich
5270218,Frankreich
5270236,Frankreich
5270294,Frankreich
5270335,Frankreich
5270646,USA
5270706,Österreich
5270746,Mexiko
5270844,USA
5270856,Niederlande
5270878,USA
5270914,USA
5270946,Japan
5270980,USA
5271016,USA
5271038,Frankreich
5271208,Frankreich
5271218,USA
5271366,USA
5271378,USA
5271446,Großbritannien
5271604,USA
5271658,USA
5271676,USA
5271682,USA
5271726,Mexiko
5271798,Singapur
5271810,USA
5271884,Nepal
5271912,Peru
5271918,Großbritannien
5271924,Bolivien
5271928,USA
5272142,Chile
5272166,Großbritannien
5272204,Côte d'Ivoire
5272284,Dänemark
5272314,Kanada
5272482,USA
5272514,Kanada
5273044,Frankreich
5273096,USA
5273169,Frankreich
5273368,USA
5273400,Frankreich
5273412,USA
5273426,USA
5273536,USA
5273600,USA
5273768,Schweiz
5273780,Russische Föderation
5273834,Australien
5273854,Ägypten
5273992,USA
5274050,USA
5274330,Belgien
5274330,Estland
5274330,Großbritannien
5274330,Lettland
5274330,Litauen
5274330,Niederlande
5274330,Polen
5274330,Russische Föderation
5274330,Tschechische Republik
5274330,Ungarn
5274330,USA
5274436,USA
5274758,USA
5274780,Brasilien
5274956,USA
5274974,Kanada
5274986,USA
5275034,Großbritannien
5275148,Russische Föderation
5275170,USA
5275176,USA
5275340,USA
5275630,Frankreich
5275656,USA
5275662,USA
5275680,USA
5275760,Israel
5275920,China
5276088,Frankreich
5276144,Marokko
5276193,Niederlande
5276193,USA
5276226,Großbritannien
5276226,Russische Föderation
5276262,Großbritannien
5276289,USA
5276338,Russische Föderation
5276532,Großbritannien
5276544,USA
5276675,USA
5276720,USA
5276846,USA
5277080,Kanada
5277128,USA
5277135,USA
5277338,Kanada
5277435,Norwegen
5277442,Indien
5277442,Österreich
5277442,Schweiz
5277448,USA
5277588,Großbritannien
5277630,Großbritannien
5277672,Russische Föderation
5277745,USA
5277770,Frankreich
5277916,USA
5277994,Schweiz
5277994,USA
5278078,USA
5278116,USA
5278128,USA
5278148,USA
5278210,USA
5278380,USA
5278496,Indonesien
5278500,Australien
5278580,Indonesien
5278586,Indonesien
5278606,USA
5278650,USA
5278706,USA
5278854,Indonesien
5278860,Indonesien
5278953,Thailand
5278964,Thailand
5279000,USA
5279118,Frankreich
5279188,USA
5279248,Großbritannien
5279300,Spanien
5279336,USA
5279342,USA
5279378,USA
5279424,USA
5279778,USA
5279846,Iran
5279892,Frankreich
5279906,Italien
5279906,USA
5279928,USA
5279976,USA
5280144,USA
5280232,USA
5280422,USA
5280428,USA
5280466,USA
5280510,USA
5280528,USA
5280576,Australien
5280596,USA
5280704,Ägypten
5280738,USA
5280786,USA
5280868,Kroatien
5280868,Schweiz
5280898,USA
5280928,Australien
5281049,USA
5281226,Tschechische Republik
5281282,USA
5281300,USA
5281332,Tschechische Republik
5281344,USA
5281476,USA
5281579,Großbritannien
5281584,Georgien
5281860,Südafrika
5281976,USA
5282048,Mongolei
5282048,Russische Föderation
5282064,Kanada
5282082,USA
5282336,USA
5282418,USA
5282454,USA
5282584,USA
5282706,Mongolei
5282706,Russische Föderation
5282736,USA
5282772,Israel
5282808,USA
5282856,Frankreich
5283028,USA
5283118,Spanien
5283300,Moldau
5283520,Israel
5283526,Israel
5283553,Kuba
5283573,Japan
5283624,Schweiz
5283630,Australien
5283660,Israel
5283714,USA
5283728,Großbritannien
5283750,Großbritannien
5284028,USA
5284310,USA
5284322,USA
5284452,USA
5284636,Italien
5284810,USA
5284823,Japan
5284972,USA
5284984,Österreich
5285016,Marokko
5285016,Tunesien
5285035,Russische Föderation
5285084,USA
5285396,Großbritannien
5285480,USA
5285498,USA
5285514,Türkei
5285536,USA
5285586,USA
5285628,USA
5285717,Frankreich
5285740,Indien
5285740,Pakistan
5285804,USA
5285970,USA
5286178,USA
5286240,USA
5286280,USA
5286334,USA
5286354,Brasilien
5286394,USA
5286556,Schweden
5286668,USA
5286878,USA
5286879,Österreich
5286992,USA
5287012,USA
5287042,Schweden
5287150,Großbritannien
5287260,USA
5287290,USA
5287302,Süd-Korea
5287390,USA
5287404,USA
5287444,USA
5287528,Schweiz
5287704,Israel
5287736,USA
5287748,Indien
5287754,Indien
5287790,Russische Föderation
5288162,Jordanien
5288186,Frankreich
5288186,USA
5288258,Frankreich
5288272,Russische Föderation
5288276,USA
5288312,Frankreich
5288384,USA
5288396,Kirgisistan
5288396,Usbekistan
5288434,USA
5288492,USA
5288582,USA
5288594,USA
5288632,USA
5288644,China
5288644,USA
5288738,Japan
5288762,USA
5288780,Indonesien
5288788,USA
5288794,Großbritannien
5288852,Israel
5288913,USA
5289036,USA
5289126,Israel
5289272,USA
5289349,Großbritannien
5289354,Niederlande
5289360,USA
5289366,USA
5289408,USA
5289450,USA
5289492,Australien
5289522,Großbritannien
5289560,USA
5289634,USA
5289755,Schweden
5289878,Brasilien
5289900,USA
5289948,Nicaragua
5289948,Südafrika
5289960,Indien
5289966,USA
5289974,Frankreich
5290076,USA
5290170,USA
5290185,Bulgarien
5290228,USA
5290240,Großbritannien
5290550,USA
5290646,Russische Föderation
5290742,USA
5290808,Großbritannien
5290808,USA
5290895,Frankreich
5290908,Schweden
5291142,Italien
5291142,USA
5291164,USA
5291182,Indonesien
5291200,Niederlande
5291200,USA
5291384,Tschechische Republik
5291582,Kanada
5291898,USA
5292246,Irland
5292264,Neuseeland
5292270,Chile
5292340,USA
5292454,Frankreich
5292618,Dänemark
5292734,Costa Rica
5292822,USA
5293011,USA
5293020,USA
5293130,USA
5293206,Frankreich
5293332,USA
5293340,Großbritannien
5293352,USA
5293390,Niederlande
5293416,Russische Föderation
5293420,USA
5293494,Namibia
5293508,Botsuana
5293662,Niederlande
5293862,Russische Föderation
5293864,Niederlande
5293884,USA
5294016,Benin
5294112,Russische Föderation
5294212,USA
5294272,USA
5294342,Großbritannien
5294350,Niederlande
5294355,USA
5294424,Südafrika
5294438,USA
5294638,USA
5294758,Großbritannien
5294828,USA
5294846,USA
5294862,USA
5294884,Island
5294944,Mexiko
5294958,Russische Föderation
5295082,USA
5295094,Spanien
5295158,USA
5295270,USA
5295392,USA
5295512,Rumänien
5295660,USA
5295752,Niederlande
5295776,USA
5295814,USA
5295868,USA
5295940,USA
5296002,USA
5296012,China
5296034,Ungarn
5296112,Irland
5296298,Japan
5296348,USA
5296353,USA
5296420,Polen
5296436,Großbritannien
5296484,Neuseeland
5296554,Großbritannien
5296940,Israel
5296940,Palästina
5297026,Russische Föderation
5297160,Ukraine
5297184,USA
5297236,Spanien
5297264,Frankreich
5297318,Frankreich
5297401,Frankreich
5297424,Großbritannien
5297596,USA
5297614,Panama
5297645,USA
5297658,Indonesien
5297664,USA
5297670,Kuba
5297707,Frankreich
5297707,Großbritannien
5297856,Russische Föderation
5298000,USA
5298106,USA
5298136,Japan
5298162,USA
5298349,USA
5298438,USA
5298744,Großbritannien
5298790,USA
5298814,USA
5298852,USA
5298864,USA
5299052,USA
5299183,USA
5299642,USA
5299666,USA
5300064,Indien
5300118,Schweden
5300444,USA
5300516,USA
5300572,USA
5300578,Estland
5300596,USA
5300740,Großbritannien
5300838,Niederlande
5300958,Bulgarien
5301012,Vietnam
5301076,USA
5301256,USA
5301606,Spanien
5301642,USA
5301706,USA
5301740,Kanada
5301752,USA
5301932,USA
5302104,Tschechische Republik
5302204,Frankreich
5302204,Mexiko
5302432,USA
5302580,USA
5302678,USA
5302800,USA
5302950,Schweiz
5302976,Frankreich
5303192,USA
5303394,USA
5303701,USA
5303708,USA
5303720,Norwegen
5303840,Norwegen
5304004,Belgien
5304176,USA
5304204,Oman
5304242,Russische Föderation
5304264,China
5304706,Oman
5304858,USA
5304940,Oman
5305224,Schweiz
5305262,Australien
5305446,USA
5305488,Neuseeland
5305810,Italien
5305898,USA
5306082,Schweiz
5306146,USA
5306164,Großbritannien
5306164,Niederlande
5306196,USA
5306262,Chile
5306392,Russische Föderation
5306392,Ukraine
5306544,USA
5306589,USA
5306592,Japan
5306662,USA
5306718,USA
5306776,Israel
5306776,Palästina
5306816,Österreich
5306840,USA
5306892,USA
5307122,Großbritannien
5307144,Spanien
5307168,USA
5307226,Großbritannien
5307274,Niederlande
5307294,Niederlande
5307312,USA
5307456,USA
5307510,Mexiko
5307906,Südafrika
5308130,USA
5308160,Spanien
5308382,USA
5308456,USA
5308540,Russische Föderation
5308732,USA
5308756,Türkei
5308842,USA
5309156,USA
5309174,USA
5309176,Frankreich
5309182,Großbritannien
5309182,Österreich
5309190,USA
5309210,Großbritannien
5309260,Türkei
5309312,Israel
5309314,USA
5309322,USA
5309410,Südafrika
5309426,Australien
5309782,Italien
5309816,Niederlande
5309972,USA
5310012,Tansania
5310012,USA
5310076,USA
5310208,USA
5310282,USA
5310604,USA
5310628,USA
5310704,USA
5310710,USA
5310796,Israel
5310826,Italien
5310856,USA
5311092,USA
5311448,Großbritannien
5311652,Italien
5311714,USA
5311752,USA
5311884,Niederlande
5312004,USA
5312074,Großbritannien
5312074,USA
5312100,Israel
5312182,Mexiko
5312182,USA
5312230,USA
5312288,Frankreich
5312316,USA
5312470,USA
5312476,USA
5312488,USA
5312552,Frankreich
5312623,Kasachstan
5312636,Mexiko
5312784,Brasilien
5313018,USA
5313182,USA
5313342,USA
5313472,Australien
5313846,Japan
5313858,Kanada
5314032,Kuba
5314038,USA
5314044,Niederlande
5314180,USA
5314223,Brasilien
5314406,USA
5314432,Österreich
5314582,USA
5314612,Thailand
5314644,Kanada
5314704,Australien
5314734,Niederlande
5314808,USA
5314832,Kanada
5315190,USA
5315230,USA
5315870,Großbritannien
5315916,Niederlande
5316326,USA
5316532,Ukraine
5316664,Thailand
5316682,Thailand
5316767,USA
5316872,Frankreich
5317028,Israel
5317034,Großbritannien
5317094,USA
5317222,USA
5317270,Norwegen
5317426,USA
5317450,Niederlande
5317532,USA
5317608,Bulgarien
5317622,USA
5317806,Großbritannien
5317858,Frankreich
5317888,Kanada
5317916,USA
5318182,Großbritannien
5318232,USA
5318838,Großbritannien
5318838,USA
5319034,Italien
5319200,USA
5319292,USA
5319470,Benin
5319470,Kamerun
5319486,USA
5319574,USA
5319580,Indonesien
5319680,USA
5319686,Großbritannien
5319818,Frankreich
5319887,Schweiz
5319906,Japan
5320194,USA
5320200,Dänemark
5320662,USA
5320674,USA
5320686,USA
5320820,Großbritannien
5320862,USA
5320910,Großbritannien
5320994,Frankreich
5320994,USA
5321006,Großbritannien
5321164,Jordanien
5321378,USA
5321384,Großbritannien
5321504,USA
5321600,USA
5321706,USA
5321824,China
5321982,USA
5322200,Polen
5322212,USA
5322312,USA
5322386,USA
5322470,USA
5322483,Süd-Korea
5322490,Großbritannien
5322502,Großbritannien
5322602,USA
5322808,USA
5323236,Japan
5323319,Tunesien
5323326,USA
5323410,Frankreich
5323454,USA
5323524,USA
5323530,USA
5323554,USA
5323914,Indien
5323920,USA
5324092,Großbritannien
5324099,Malawi
5324099,Sambia
5324099,Tansania
5324244,Großbritannien
5324334,USA
5324470,Kanada
5324532,USA
5324556,Großbritannien
5324618,Israel
5324684,USA
5324696,USA
5324788,Russische Föderation
5325064,Russische Föderation
5325332,Island
5325388,USA
5325588,USA
5325758,Australien
5325770,USA
5325874,USA
5325984,USA
5326108,Russische Föderation
5326145,Norwegen
5326240,USA
5326460,Südafrika
5326546,USA
5326596,USA
5326641,USA
5326690,Schweden
5326852,USA
5326859,USA
5326952,Frankreich
5326952,Ukraine
5327036,Schweiz
5327214,Italien
5327236,Schweiz
5327372,Russische Föderation
5327432,Schweiz
5327456,Österreich
5327564,USA
5327644,Argentinien
5327696,USA
5327737,USA
5327892,USA
5327916,Australien
5327984,USA
5328008,USA
5328014,Frankreich
5328044,USA
5328268,USA
5328290,Großbritannien
5328354,Schweden
5328470,USA
5328638,USA
5328716,USA
5328740,USA
5328928,Russische Föderation
5329052,Süd-Korea
5329106,USA
5329150,Dänemark
5329410,USA
5329620,Türkei
5329698,USA
5329740,Israel
5329740,Jordanien
5329840,USA
5329860,Großbritannien
5329860,Niederlande
5329924,USA
5329948,Großbritannien
5330027,Australien
5330148,Argentinien
5330420,Niederlande
5330486,USA
5330554,Taiwan
5330616,Japan
5330616,USA
5330672,USA
5330794,Nepal
5330968,Großbritannien
5331026,Großbritannien
5331180,Italien
5331200,USA
5331400,Indonesien
5331520,Kanada
5331566,USA
5331700,Griechenland
5331842,Australien
5331866,Niederlande
5332030,USA
5332062,Großbritannien
5332086,USA
5332134,USA
5332278,Schweiz
5332396,USA
5332422,USA
5332494,Großbritannien
5332870,Japan
5332894,Chile
5332922,USA
5333174,USA
5333538,USA
5333558,Dänemark
5333902,Frankreich
5333920,USA
5334004,USA
5334016,China
5334229,Australien
5334260,Schweiz
5334348,Japan
5334360,Australien
5334386,Schweiz
5334458,Italien
5334864,USA
5335098,Frankreich
5335110,USA
5335128,USA
5335182,China
5335182,Schweiz
5335188,USA
5335268,USA
5335338,USA
5335350,Österreich
5335374,Rumänien
5335700,Tansania
5335791,Frankreich
5335791,USA
5335820,USA
5335868,Mongolei
5336006,USA
5336024,USA
5336092,Belgien
5336098,USA
5336196,USA
5336320,USA
5336412,Russische Föderation
5336424,Russische Föderation
5336628,Großbritannien
5336654,USA
5336686,USA
5336692,USA
5336920,China
5336944,Äthiopien
5336944,Bolivien
5337280,Russische Föderation
5337298,Japan
5337304,China
5337318,USA
5337338,USA
5337446,Italien
5337486,Italien
5337538,China
5337632,China
5337664,USA
5337868,USA
5337926,China
5338020,USA
5338108,USA
5338158,China
5338306,USA
5338428,USA
5338496,Dänemark
5338606,Bolivien
5338630,Israel
5338900,USA
5339048,USA
5339098,Indien
5339232,Niederlande
5339522,USA
5339746,Kanada
5339808,Schweiz
5340024,Tadschikistan
5340130,USA
5340148,Australien
5340358,Süd-Korea
5340394,USA
5340480,Frankreich
5340586,USA
5340674,USA
5340788,Schweden
5341102,Israel
5341258,Niederlande
5341276,USA
5341282,Frankreich
5341586,Schweiz
5341714,USA
5341794,Indien
5341866,USA
5342280,USA
5342314,USA
5342554,USA
5342579,USA
5342816,Australien
5342854,USA
5343208,Russische Föderation
5343386,Frankreich
5343606,Schweiz
5343997,USA
5344170,Marokko
5344397,USA
5344441,USA
5344455,USA
5344637,Schweiz
5344684,Großbritannien
5344691,Papua-Neuguinea
5344856,USA
5344983,USA
5345060,Türkei
5345152,USA
5345176,Russische Föderation
5345271,USA
5345586,USA
5345664,USA
5345715,USA
5345719,USA
5345765,USA
5345779,USA
5345791,Laos
5345795,Russische Föderation
5345807,Großbritannien
5345815,Russische Föderation
5345935,USA
5346059,China
5346119,USA
5346170,Kroatien
5346222,Großbritannien
5346292,USA
5346308,USA
5346414,USA
5346567,Schweden
5346711,USA
5346775,China
5346783,China
5346887,Bulgarien
5346899,USA
5347028,USA
5347056,USA
5347084,Südafrika
5347122,Kongo
5347208,Frankreich
5347208,Niederlande
5347208,USA
5347228,Russische Föderation
5347240,Großbritannien
5347380,USA
5347455,Belgien
5347523,USA
5347691,Russische Föderation
5347695,Nepal
5347715,Russische Föderation
5347739,USA
5347751,Belgien
5347830,USA
5347911,Großbritannien
5348106,USA
5348136,Großbritannien
5348199,USA
5348203,USA
5348331,USA
5348333,Kanada
5348353,USA
5348469,USA
5348494,USA
5348549,Österreich
5348549,USA
5348738,Neuseeland
5348818,Niederlande
5348818,USA
5348866,USA
5348880,Ecuador
5348914,USA
5348918,USA
5349093,Argentinien
5349163,USA
5349331,USA
5349416,USA
5349424,USA
5349506,Australien
5349530,Frankreich
5349558,USA
5349576,USA
5349587,USA
5349628,USA
5350023,Australien
5350111,USA
5350151,Südafrika
5350159,USA
5350286,USA
5350308,USA
5350366,Russische Föderation
5350396,USA
5350422,Mexiko
5350436,Kuba
5350448,USA
5350632,Kanada
5350644,USA
5350825,Schweiz
5350879,USA
5351009,Großbritannien
5351013,USA
5351023,USA
5351344,Großbritannien
5351352,Frankreich
5351432,USA
5351487,Australien
5351520,USA
5351561,Philippinen
5351565,USA
5351615,Kanada
5351793,Russische Föderation
5351808,Syrien
5351813,China
5351848,USA
5351888,China
5351908,USA
5351982,USA
5352018,USA
5352122,Frankreich
5352152,Kanada
5352156,Griechenland
5352164,Großbritannien
5352164,Spanien
5352164,USA
5352208,USA
5352345,Niederlande
5352441,USA
5352449,Großbritannien
5352601,Spanien
5352613,USA
5352629,Frankreich
5352629,Schweden
5352659,USA
5352732,USA
5352966,Russische Föderation
5352982,USA
5353048,USA
5353064,Großbritannien
5353231,Russische Föderation
5353387,USA
5353431,USA
5353534,Äthiopien
5353576,USA
5353600,USA
5353738,USA
5353886,Schweiz
5353902,USA
5354119,Türkei
5354135,USA
5354219,Bolivien
5354392,Großbritannien
5354404,Bolivien
5354412,USA
5354457,USA
5354508,Schweden
5354610,USA
5354652,USA
5354761,USA
5354855,Israel
5355009,USA
5355178,USA
5355182,Frankreich
5355300,Russische Föderation
5355312,USA
5355368,Kanada
5355404,Syrien
5355408,Kanada
5355543,Dänemark
5355667,USA
5355695,Großbritannien
5355715,USA
5355807,Großbritannien
5355870,Frankreich
5355996,Schweden
5356012,Kanada
5356036,Russische Föderation
5356058,USA
5356098,Kanada
5356174,USA
5356319,USA
5356323,Argentinien
5356467,Italien
5356497,Südafrika
5356601,USA
5356645,USA
5356766,Russische Föderation
5356774,USA
5356920,Frankreich
5356920,Großbritannien
5356920,Polen
5356920,USA
5357004,USA
5357119,Italien
5357119,Österreich
5357119,Spanien
5357121,Italien
5357121,Niederlande
5357121,Österreich
5357121,Schweiz
5357121,Spanien
5357155,USA
5357215,Russische Föderation
5357333,USA
5357385,USA
5357668,Dänemark
5357704,Russische Föderation
5357708,Russische Föderation
5357748,USA
5357752,Israel
5357810,USA
5357867,Großbritannien
5358171,Marokko
5358203,Russische Föderation
5358273,Schweiz
5358336,Neuseeland
5358436,Dänemark
5358436,Norwegen
5358530,USA
5358580,Kanada
5358683,USA
5358707,USA
5358719,USA
5358815,USA
5358843,Schweiz
5358843,USA
5358847,Israel
5358916,Niederlande
5359017,Mexiko
5359090,USA
5359178,Niederlande
5359186,Großbritannien
5359210,USA
5359258,USA
5359274,USA
5359282,Indien
5359298,Niederlande
5359513,Schweden
5359591,Italien
5359619,USA
5359679,Chile
5359719,Italien
5359719,Usbekistan
5359976,Iran
5360012,Großbritannien
5360012,Kasachstan
5360052,USA
5360064,USA
5360070,Schweden
5360086,Brasilien
5360086,China
5360086,Schweiz
5360158,USA
5360190,Kenia
5360227,Papua-Neuguinea
5360459,USA
5360503,Großbritannien
5360511,USA
5360642,USA
5360660,USA
5360718,USA
5360778,USA
5360810,Italien
5360975,Australien
5360987,Schweden
5361003,USA
5361159,USA
5361231,USA
5361267,Neuseeland
5361450,USA
5361488,USA
5361548,USA
5361556,Niederlande
5361836,Schweiz
5361860,Schweden
5361939,Großbritannien
5361943,Großbritannien
5362015,USA
5362320,Frankreich
5362320,Griechenland
5362320,Großbritannien
5362320,Israel
5362320,Italien
5362320,Niederlande
5362320,Norwegen
5362320,Österreich
5362320,Polen
5362320,Portugal
5362320,Schweiz
5362320,Spanien
5362340,USA
5362468,USA
5362496,USA
5362562,USA
5362610,Rumänien
5362694,Mexiko
5362694,USA
5362717,USA
5362753,USA
5362755,Russische Föderation
5362761,Russische Föderation
5362805,Großbritannien
5362854,Ukraine
5362877,USA
5362959,Kanada
5363111,USA
5363230,Frankreich
5363300,Niederlande
5363430,USA
5363577,Brasilien
5363675,USA
5363683,USA
5363846,USA
5363881,Türkei
5364036,Großbritannien
5364084,Russische Föderation
5364126,Großbritannien
5364216,Schweiz
5364298,USA
5364365,Schweiz
5364451,USA
5364455,Iran
5364455,USA
5364625,China
5364647,Neuseeland
5364926,USA
5364976,Mexiko
5365066,USA
5365102,Irland
5365139,Großbritannien
5365369,Frankreich
5365443,USA
5365584,USA
5365624,Schweiz
5365676,Japan
5365676,Schweden
5365676,Schweiz
5365676,USA
5365756,USA
5365788,USA
5365901,USA
5365943,USA
5365995,Dänemark
5366334,Schweiz
