project_id,subject_area
5470786,Medizinische Biometrie und Statistik
5470786,Klinische Forschung
5470814,Biotechnologie
5470814,Immunologie
5470814,Gentechnik
5470814,Transplantationschirurgie
5470814,Virologie
5470836,Bodenkunde
5470836,Wasserwirtschaft
5470836,Pflanzenernährung
5470836,Tierernährung
5470836,Pflanzenbau
5470836,Meteorologie
5470856,Bauingenieurwesen
5470856,Materialwissenschaften
5470877,Elektronische Korrelationen
5470877,Materialwissenschaften
5470877,Physik der kondensierten Materie
5470877,Supraleitung
5470877,Spektroskopie
5470877,Phasenübergänge
5470891,Geologie
5470891,Klimatologie
5470891,Mineralogie
5470891,Meteorologie
5470979,Psychologie
5470979,Erziehungswissenschaften
5470979,Soziologie
5470998,Experimentelle Metallphysik
5470998,Theoretische Metallphysik
5470998,Werkstoffwissenschaften
5470998,Werkstoffkunde
5471048,Biochemie
5471048,Genetik
5471048,Molekularbiologie
5471048,Pflanzenphysiologie
5471048,Phytopathologie
5471076,Anorganische Chemie
5471076,Zelluläre Chemie
5471076,Werkstoffkunde
5471076,Polymerchemie
5471076,Biochemie
5471076,Technische Chemie
5471076,Organische Chemie
5471076,Neuroanatomie
5471121,Astronomie
5471121,Biologie
5471121,Geowissenschaften
5471121,Zoologie
5471121,Ur- und Frühgeschichte
5471121,Materialwissenschaften
5471121,Chemie
5471121,Sozialwissenschaften
5471121,Archäometrie
5471163,Maschinenbau
5471163,Werkstoffwissenschaften
5471218,Gießereiwesen
5471218,Materialwissenschaften
5471218,Mathematik
5471218,Metallphysik
5471245,Physik
5471245,Physikalische Chemie
5471292,Chemie
5471292,Physik
5471310,Physik
5471310,Sportwissenschaften
5471310,Psychologie
5471350,Bodenkunde
5471350,Mikrobiologie
5471350,Pflanzenökologie
5471350,Hydrologie
5471407,Computer Science
5471407,Mathematische Physik
5471407,Mathematik
5471407,Diskrete Geometrie
5471407,Differentialgeometrie
5471428,Umweltchemie
5471428,Bodenkunde
5471428,Mikrobiologie
5471482,Bakteriologie
5471482,Biochemie
5471482,Immunologie
5471482,Zellbiologie
5471482,Virologie
5471482,Molekulare Infektionsbiologie
5471482,Mikrobielle Genetik
5471482,Klinische Infektiologie
5471524,Algebraische Geometrie
5471524,Arithmetische Geometrie
5471524,Mathematik
5471545,Biologie
5471545,Geologie
5471635,Computational Engineering
5471635,Elektrotechnik
5471635,Numerische Mathematik
5471635,Werkstoffwissenschaften
5471635,Maschinenbau
5471656,Fertigungstechnik
5471656,Mikrostrukturierung
5471656,Oberflächenfunktionalisierung
5471696,Biogeochemie
5471696,Hydrogeologie
5471696,Mikrobiologie
5471696,Wasserchemie
5471696,Umweltchemie
5471696,Mineralogie
5471696,Hydrologie
5471717,Experimentelles Versuchswesen
5471717,Geophysik
5471717,Hydroinformatik
5471717,Hydrosystemmodellierung
5471717,Kontinuumsmechanik
5471717,Wasserwirtschaft
5471717,Hydrologie
5471738,Philosophie
5471738,Motivationspsychologie
5471738,Kognitionspsychologie
5471738,Entwicklungspsychologie
5471738,Soziologie
5471738,Neurowissenschaft
5471761,Materialwissenschaften
5471761,Verfahrenstechnik
5471782,Geodäsie
5471782,Geophysik
5471782,Physik
5471782,Meteorologie
5471782,Ozeanografie
5471789,Europäische Ethnologie
5471789,Geschichtswissenschaften
5471789,Kunstgeschichte
5471789,Medizingeschichte
5471789,Wissenschaftsgeschichte
5471789,Technikwissenschaften
5471789,Soziologie
5471805,Biochemie
5471805,Biologie
5471805,Mikrobiologie
5471805,Molekularbiologie
5471805,Tierzucht
5471805,Zellbiologie
5471805,Veterinärmedizin
5471805,Physiologie
5471805,Pathologie
5471805,Immunologie
5471852,Bildverarbeitung
5471852,Informatik
5471852,Messphysik
5471852,Mikrotechnologie
5471852,Strömungsmechanik
5471852,Verfahrenstechnik
5471852,Thermodynamik
5471852,Stofftransport
5471852,Lasertechnik
5471852,Biofluidmechanik
5472008,Meteorologie
5472008,Mikropaläontologie
5472008,Ökologie
5472008,Physiologie
5472008,Sedimentologie
5472008,Benthologie
5472008,Plattentektonik
5472008,Glaziologie
5472008,Marine Geologie
5472008,Meereschemie
5472008,Planktologie
5472008,Ozeanographie
5472016,Elektrotechnik und Elektronik
5472016,Mikrosystemtechnik
5472016,Werkstoffwissenschaften
5472016,Physik
5472016,Optische Technologien
5472016,Oberflächenmesstechnik
5472016,Mikro- und Nano-Technologien
5472016,Mess- und Prüftechnik
5472016,Maschinenbau
5472016,Informatik
5472016,Halbleiter- und Polymertechnologie
5472016,Fertigungstechnik
5472023,Dermatologie
5472023,Hämatologie/Onkologie
5472023,Molekulare Mikrobiologie
5472023,Zelluläre Immunologie
5472023,Mykologie
5472023,Medizinische Mikrobiologie
5472023,Immunologie
5472031,Demographie
5472031,Psychologie
5472031,Ökonomie
5472031,Soziologie
5472038,Biologische Meereskunde
5472038,Mikrobiologie
5472038,Tierphysiologie
5472038,Populationsgenetik
5472038,Pflanzenphysiologie
5472038,Ökologie
5472038,Limnologie
5472046,Hochfrequenztechnik
5472046,Informatik
5472046,Nachrichtentechnik
5472059,Biologie
5472059,Ingenieurwissenschaften
5472059,Physik
5472059,Medizin
5472059,Medizintechnik
5472059,Chemie
5472066,Anorganische Chemie
5472066,Physikalische Chemie
5472066,Organische Chemie
5472066,Oberflächen- und Grenzflächenphysik
5472066,Materialwissenschaften
5472066,Festkörperphysik
5472081,Anorganische Chemie
5472081,Chemie
5472081,Kristallographie
5472081,Materialwissenschaften
5472081,Werkstoffwissenschaften
5472081,Werkstofftechnik
5472081,Theoretische Chemie
5472081,Polymerforschung
5472081,Physik
5472081,Organische Chemie
5472081,Festkörperchemie
5472081,Anorganische Molekülchemie
5472089,Meteorologie
5472096,Materialwissenschaften
5472096,Werkstofftechnik
5472104,Betriebswirtschaftslehre
5472104,Volkswirtschaftslehre
5472104,Sozialwissenschaften
5472117,Enzymologie
5472117,Strukturbiologie
5472117,Nukleinsäurechemie
5472117,Proteinchemie
5472117,Molekulargenetik
5472117,Theoretische Chemie
5472124,Alte Geschichte
5472124,Klassische Archäologie
5472124,Archäobotanik
5472124,Prähistorische Archäologie
5472124,Historische Geographie
5472124,Archäozoologie
5472132,Biochemie
5472132,Neurowissenschaften
5472132,Zellbiologie
5472132,Zoologie
5472132,Physiologie
5472132,Pharmakologie
5472139,Arabistik
5472139,Osteuropäische Geschichte
5472139,Kunstgeschichte
5472139,Judaistik
5472139,Islamwissenschaften
5472139,Geschichte des Mittelalters
5472139,Byzantinistik
5472147,Anatomie
5472147,Molekulargenetik
5472147,Biologie
5472147,Informatik
5472147,Entwicklungsbiologie
5472160,Biochemie
5472160,Biologie
5472160,Biophysik
5472160,Zellbiologie
5472160,Virologie
5472160,Strukturbiologie
5472160,Medizin
5472167,Chemie
5472167,Physik
5472175,Astronomie
5472175,Kosmologie
5472175,Astrophysik
5472182,Anorganische Chemie
5472182,Organische Chemie
5472182,Physik
5472182,Physikalische Chemie
5472182,Pharmazie
5472182,Materialwissenschaften
5472182,Kristallographie
5472190,Chemie
5472203,Fertigungstechnik
5472203,Mechanik
5472203,Werkstofftechnik
5472203,Mathematik
5472210,Informatik
5472210,Informationstechnik
5482364,Aerodynamik
5482364,Angewandte Mathematik
5482364,Akustik
5482364,Strömungsmechanik
5482364,Regelsystemtechnik
5482364,Numerische Methoden der Thermofluiddynamik
5482364,Mikrosystemtechnik
5482452,Angewandte Mathematik
5482452,Biophysik
5482452,Experimentalphysik
5482452,Theoretische Physik
5482452,Physikalische Chemie
5482452,Ozeanographie
5482452,Numerische Mathematik
5482452,Mathematik
5482452,Geophysik
5482452,Elektrochemie
5482452,Astrophysik
5482481,Biologische Photosynthese
5482481,Experimentalphysik
5482481,Oberflächenphysik
5482481,Cluster
5482481,Photochemie
5482481,Quantenchemie
5482481,Ultrakurzzeitspektroskopie
5482481,Vielteilchentheorie
5482481,Theoretische Physik
5482481,Physikalische Chemie
5482527,Botanik
5482527,Kulturgeschichte
5482527,Literaturwissenschaft
5482527,Musikwissenschaft
5482527,Philosophie
5482527,Neuere Geschichte
5482527,Naturwissenschaft
5482527,Medizin- und Wissenschaftsgeschichte
5482527,Kunstgeschichte
5482527,Kirchengeschichte
5482527,Geowissenschaften
5482527,Geschichte der frühen Neuzeit
5482556,Biochemie
5482556,Bioklimatologie
5482556,Phytopathologie
5482556,Ökophysiologie
5482556,Obstbau
5482556,Mykologie
5482556,Modellierung
5482556,Grünlandlehre
5482556,Genetik/Molekularbiologie
5482556,Botanik
5482556,Bodenökologie
5482556,Zoologie
5482556,Waldwachstumslehre
5482556,Waldernährungslehre
5482556,Waldbau
5482594,Fernerkundung
5482594,Zoologie
5482594,Limnologie
5482594,Pflanzenphysiologie
5482594,Populationsgenetik
5482594,Limnophysik
5482594,Mikrobiologie
5482623,Gießereikunde
5482623,Werkstofftechnik
5482623,Umformtechnik
5482623,Thermofluiddynamik
5482623,Strukturmechanik
5482623,Schweißtechnik
5482623,Metallurgie
5482623,Lasertechnik
5482623,Kraftwerkstechnik
5482652,Biochemie
5482652,Experimentelle Dermatologie
5482652,Gastroenterologie
5482652,Molekularbiologie
5482652,Zellbiologie
5482652,Molekulare Onkologie
5482652,Molekulare Neuropharmakologie
5482652,Infektionsbiologie
5482652,Innere Medizin
5482652,Immunologie
5482699,Experimentalphysik
5482699,Makromolekulare Chemie
5482699,Physikalische Chemie
5482699,Theoretische Physik und Materialwissenschaft
5482699,Organische Chemie
5482728,Allgemeine und Viszeralchirurgie
5482728,Physiologische Chemie
5482728,Pharmakologie und Toxikologie
5482728,Pathologie
5482728,Medizinische Genetik
5482728,Klinische Chemie
5482728,Kinderheilkunde
5482728,Innere Medizin
5482728,Immunologie
5482803,Elektrotechnik
5482803,Messtechnik
5482803,Oberflächentechnik
5482803,Mikrotechnik
5482803,Maschinenbau
5482803,Handhabungstechnik
5482803,Fertigungstechnik
5482909,Angewandte Genetik der Mikroorganismen
5482909,Genetik
5482909,Organische Chemie
5482909,Pflanzenphysiologie
5482909,Tierphysiologie
5482909,Mikrobiologie
5482909,Biophysik
5482962,Biochemie
5482962,Humangenetik
5482962,Hypertensiologie
5482962,Kinderheilkunde
5482962,Nephrologie
5482962,Pharmakologie
5482962,Zellbiologie
5482962,Physiologie
5482962,Pathologie
5482962,Molekularpharmakologie
5482962,Innere Medizin
5482962,Immunologie
5482988,Ältere Deutsche Literatur und Sprache
5482988,Theaterwissenschaft
5482988,Sportwissenschaft
5482988,Romanistik
5482988,Philosophie
5482988,Musikwissenschaft
5482988,Kunstgeschichte
5482988,Anglistik
5482988,Geschichtswissenschaft
5482988,Germanistische Mediävistik
5482988,Kulturwissenschaft
5482988,Erziehungswissenschaft
5483024,Aerosolmesstechnik
5483024,Anorganische Chemie
5483024,Verfahrenstechnik
5483024,Verbrennung und Gasdynamik
5483024,Theoretische Physik
5483024,Festkörperphysik
5483024,Experimentalphysik
5483024,Energietechnik
5483077,Beschleunigerphysik
5483077,Experimentelle Teilchen- und Kernphysik
5483077,Theoretische Teilchen- und Kernphysik
5483103,Hämatologie
5483103,Immunologie
5483103,Innere Medizin
5483103,Virologie
5483103,Tumorbiologie
5483103,Neuroimmunologie
5483172,Biochemie
5483172,Botanik
5483172,Physiologie
5483172,Physikochemie
5483172,Molekularbiologie
5483172,Laseroptik
5483172,Genetik
5483172,Chemie
5483209,Hämatologie
5483209,Virologie
5483209,Pathologie
5483209,Molekularbiologie
5483209,Immunologie
5483209,Radionukleoid-Therapie
5483209,Medizinische Mikrobiologie
5483235,Biochemie
5483235,Biophysik
5483235,Strukturbiologie
5483235,Spektroskopie
5483235,Molekularbiologie
5483261,Elektrotechnik
5483261,Mechatronik
5483261,Maschinenbau
5483261,Informatik
5483261,Mensch-Maschine-Interaktion
5483261,Robotik
5483261,Telekommunikation
5483261,Minimalinvasive Chirurgie
5483414,Hochleistungskeramik
5483414,Modellierung und Simulation
5483414,Tribologie
5483414,Werkstoffmechanik
5483414,Werkstoffkunde
5483414,Stochastik
5483414,Konstruktion und Kraftfahrzeugbau
5483414,Kolbenmaschinen
5483434,Anatomie
5483434,Biologie
5483434,Biochemie
5483434,Physiologie
5483434,Zellbiologie
5483434,Pharmakologie
5483454,Baustoffkunde
5483454,Massivbau
5483454,Textiltechnik
5483454,Technische Mechanik
5483454,Statik
5483454,Photogrammetrie
5483454,Mikromechanik
5483454,Leichtbau
5483454,Informatik
5483454,Ingenieurholzbau
5483454,Kunststofftechnik
5483454,Grenzschichten
5483483,Bilinguismusforschung
5483483,Spracherwerb
5483483,Sprachgeschichte
5483483,Translation
5483483,Theoretische Linguistik
5483503,Angewandte Physik
5483503,Theoretische Chemie
5483503,Chemische Physik
5483503,Physikalische Chemie
5483503,Experimentalphysik
5483503,Festkörperphysik
5483503,Anorganische Chemie
5483572,Experimentelle Mechanik
5483572,Geochemie
5483572,Geologie/Endogene Geologie
5483572,Ingenieurgeologie
5483572,Kristallographie
5483572,Mineralogie
5483572,Seismologie
5483572,Werkstoffwissenschaft
5483572,Petrologie
5483572,Mechanik/Bodenmechanik
5483572,Kontinuumsmechanik
5483572,Geophysik/Experimentelle Geophysik
5483592,Baukonstruktion
5483592,Baustatik
5483592,Textiltechnik
5483592,Textilchemie
5483592,Stahlbau
5483592,Produktionstechnik
5483592,Massivbau
5483592,Makromolekulare Chemie
5483592,Klebtechnik
5483592,Geodäsie
5483592,Baustoffkunde
5483592,Baumechanik
5483639,Biochemie
5483639,Zoologie und Tierphysiologie
5483639,Physiologie
5483639,Pharmakologie und Toxikologie
5483639,Pathobiochemie
5483639,Nephrologie
5483639,Klinische Chemie
5483639,Infektiologie
5483639,Hepatologie
5483639,Gastroenterologie
5483639,Dermatologie
5483697,Genetik
5483697,Neurobiologie
5483697,Verhaltensökologie
5483697,Verhaltensphysiologie
5483697,Soziobiologie
5483697,Ökophysiologie der Pflanzen
5483697,Naturstoffchemie
5483697,Informatik
5483726,Biochemie
5483726,Biocomputing
5483726,Zellbiologie
5483726,Molekulare Parasitologie
5483726,Molekularbiologie
5483726,Medizinanthropologie
5483726,Innere Medizin
5483726,Infektionsepidemiologie
5483726,Immunologie
5483726,Gesundheitssystemforschung
5483726,Gesundheitsökonomie
5483829,Dermatologie
5483829,Humangenetik
5483829,Immunologie
5483829,Zellbiologie
5483829,Virologie
5483829,Rechtsmedizin
5483829,Molekularbiologie
5483829,Mikrobiologie
5483829,Innere Medizin
5483905,Europäische Ethnologie
5483905,Germanistik (Mediävistische Literaturwissenschaft)
5483905,Katholische Theologie (Kirchengeschichte)
5483905,Kunstgeschichte
5483905,Mittelalterliche Geschichte
5483905,Volkskunde
5483905,Rechtswissenschaft (Rechtsgeschichte)
5483905,Philosophie
5483905,Neuere und Neueste Geschichte
5483905,Mittel- und Neulateinische Philologie
5483940,Biochemie
5483940,Medizinische Physik
5483940,Ultrastrukturforschung
5483940,Physiologische Chemie
5483940,Pathobiochemie
5483940,Molekulare Physiologie
5483940,Molekulare Neurobiologie
5483940,Mikrobiologie
5483940,Biophysik
5483940,Dermatologie
5483958,Anatomie
5483958,Biochemie
5483958,Biotechnologie
5483958,Klinische Neurobiologie
5483958,Pathobiochemie
5483958,Physiologie
5483958,Zellforschung
5483958,Physiologische Chemie
5483958,Pharmakologie
5483958,Medizinische Strahlenkunde
5483976,Automatisierungstechnik
5483976,Festkörperchemie
5483976,Konstruktion/Produktgestaltung
5483976,Werkstoffwissenschaft
5483976,Werkstofftechnik
5483976,Oberflächenchemie
5483976,Metallkunde
5483976,Medizin
5483976,Mechanik
5483976,Maschinenbau
5483976,Kristallographie
5483976,Festkörperphysik
5483994,Fertigungstechnik
5483994,Mess- und Regelungstechnik
5483994,Zerstörungsfreie Prüftechnik
5483994,Werkstofftechnik
5483994,Werkstoffprüfung
5483994,Umformtechnik
5483994,Produktionstechnik
5483994,Produktionsplanung
5483994,Logistik
5484012,Dünnschichtmagnetismus
5484012,Supraleitung
5484012,Festkörperphysik
5484012,Magneto-Elektronik
5484012,Magnetismus
5484012,Halbleiterphysik
5484030,Entwicklungsneurobiologie
5484030,Molekulare und zelluläre Neurobiologie
5484030,Neuroanatomie
5484030,Genetik
5484030,Neurophysiologie
5484048,Biochemie
5484048,Immunologie
5484048,Innere Medizin
5484048,Molekulare Entwicklungsbiologie
5484048,Physiologische Chemie
5484048,Pädiatrie
5484048,Neurologie
5484048,Neurobiologie
5484048,Molekulare Zellbiologie
5484048,Molekulare Pharmakologie
5484048,Dermatologie
5484131,Fertigungstechnik
5484131,Konstruktionsmethodik
5484131,Produktionstechnik
5484131,Werkstoffwissenschaften
5484131,Konstruktionslehre
5484187,Agrarökonomie
5484187,Pflanzenökologie
5484187,Standortlehre
5484187,Pflanzenproduktion
5484187,Entwicklungssoziologie
5484187,Agrarökologie
5484187,Obstbau
5484187,Lebensmitteltechnologie
5484187,Agrartechnik
5484187,Bodenkunde
5484187,Landwirtschaftliche Betriebslehre
5484187,Tierproduktion
5484259,Anatomie
5484259,Neurologie
5484259,Zellbiologie
5484259,Klinische Neurobiologie
5484259,Virologie
5484259,Immunologie
5484259,Genetik
5484279,Adaptronik
5484279,Steuerungs- und Regelungstechnik
5484279,Mikrosystemtechnik
5484279,Mechanik
5484279,Konstruktion
5484279,Kommunikationstechnik
5484279,Informatik
5484300,Anorganische Chemie
5484300,Werkstoffwissenschaft
5484300,Theoretische Chemie
5484300,Experimentalphysik
5484300,Festkörperphysik
5484300,Kristallographie
5484300,Technische Chemie
5484300,Physikalische Chemie
5484340,Biochemie
5484340,Evolutionsbiologie
5484340,Zellbiologie
5484340,Bioinformatik
5484340,Botanik
5484340,Entwicklungsbiologie
5484340,Molekularbiologie
5484359,Allergologie
5484359,Zellbiologie
5484359,Onkologie
5484359,Molekularbiologie
5484359,Kardiologie
5484359,Innere Medizin
5484359,Infektiologie
5484359,Immunologie/Immungenetik
5484359,Hepatologie
5484359,Hämatologie
5484359,Dermatologie
5484359,Pharmakologie
5484378,Energie- und Kraftwerkstechnik
